Params: 	299
Performance: 	0.9398760904134746
Term	Coefficient	Standard Error	p-value	95% CI lower	95% CI upper
2,7	-0.012316707834539316	0.002637233681607272	3.1114810949306893e-06	-0.02225314908970113	-0.002380266579377505
2,8	-0.027816359521973644	0.002637233681607271	1.1763605502853473e-25	-0.03775280077713545	-0.017879918266811838
2,9	-0.008495243207037293	0.0026372336816072694	0.001287008057048692	-0.018431684462199095	0.001441198048124509
2,10	-0.0049828792777583935	0.00263723368160727	0.0589098046604817	-0.014919320532920196	0.004953561977403409
2,11	-0.013119611593997601	0.0026372336816072694	6.822192119776349e-07	-0.023056052849159403	-0.0031831703388357988
2,12	-0.005264540559647407	0.0026372336816072686	0.04597954363000798	-0.015200981814809205	0.004671900695514391
3,4	-0.015254953624708552	0.0026372336816072694	7.862024591239288e-09	-0.025191394879870356	-0.00531851236954675
3,5	0.01398161536376436	0.0026372336816072694	1.2131626999265056e-07	0.004045174108602558	0.02391805661892616
3,6	-0.00013256451502330346	0.00263723368160727	0.959912660603784	-0.010069005770185106	0.009803876740138499
3,7	0.031420512896675974	0.0026372336816072694	3.7100701752737125e-32	0.021484071641514172	0.04135695415183778
3,8	0.01691189848620668	0.00263723368160727	1.6048545459663465e-10	0.0069754572310448786	0.026848339741368483
3,9	0.0471605762979876	0.002637233681607272	9.874686207501143e-69	0.03722413504282579	0.057097017553149415
3,10	-0.02103363924484924	0.0026372336816072694	1.9891722552135635e-15	-0.030970080500011044	-0.01109719798968744
3,11	-0.016646161223643107	0.0026372336816072694	3.072020159289399e-10	-0.02658260247880491	-0.006709719968481305
3,12	-0.008719722153120165	0.00263723368160727	0.0009538522832450719	-0.018656163408281967	0.001216719102041637
4,5	0.006122620661913755	0.002637233681607269	0.02030675932885184	-0.003813820593248045	0.016059061917075554
4,6	-0.011475291613514562	0.002637233681607269	1.3891755842408739e-05	-0.021411732868676363	-0.001538850358352762
4,7	-0.0015188363315809875	0.0026372336816072694	0.5647032064499915	-0.01145527758674279	0.008417604923580815
4,8	-0.026528216060854835	0.002637233681607271	1.6457342183744818e-23	-0.03646465731601664	-0.01659177480569303
4,9	0.00588402353573445	0.0026372336816072703	0.025730379328609776	-0.004052417719427354	0.015820464790896254
4,10	-0.005731783498118297	0.0026372336816072694	0.02981126684569405	-0.0156682247532801	0.004204657757043505
4,11	-0.018083409605998687	0.00263723368160727	8.176185188177983e-12	-0.02801985086116049	-0.008146968350836885
4,12	-0.011138140928084657	0.00263723368160727	2.4626786510227685e-05	-0.02107458218324646	-0.001201699672922855
5,6	-0.005844084070526089	0.0026372336816072694	0.026751251500610234	-0.01578052532568789	0.004092357184635713
5,7	0.0020379602365969036	0.0026372336816072694	0.43970994019940646	-0.007898481018564898	0.011974401491758706
5,8	0.01773256851044684	0.0026372336816072694	2.0334755787376866e-11	0.0077961272552850396	0.027669009765608644
5,9	-0.004132114241975418	0.002637233681607269	0.11723622067583901	-0.014068555497137218	0.005804327013186382
5,10	0.0009704348885952764	0.0026372336816072694	0.7129127188939128	-0.008966006366566526	0.010906876143757079
5,11	0.007073595460114938	0.0026372336816072694	0.0073455817606502966	-0.0028628457950468644	0.01701003671527674
5,12	0.0017677471409991473	0.0026372336816072694	0.5027050591261308	-0.008168694114162656	0.011704188396160949
6,7	0.005209451579155772	0.00263723368160727	0.04830109522737899	-0.00472698967600603	0.015145892834317574
6,8	0.020139911908595255	0.0026372336816072716	2.8015470092417335e-14	0.010203470653433445	0.030076353163757064
6,9	-0.001734216477761709	0.0026372336816072694	0.5108419748021261	-0.011670657732923511	0.008202224777400093
6,10	-0.01504250880898386	0.00263723368160727	1.2603122637705584e-08	-0.02497895006414566	-0.005106067553822058
6,11	-0.0057192920610235915	0.00263723368160727	0.030169559452581412	-0.015655733316185395	0.004217149194138211
6,12	-0.0035681313701822013	0.00263723368160727	0.1761417302322186	-0.013504572625344003	0.006368309884979601
7,8	0.011922913436183001	0.00263723368160727	6.34277672356656e-06	0.0019864721810211993	0.021859354691344805
7,9	0.00532081975596676	0.0026372336816072694	0.04370564465256985	-0.004615621499195042	0.015257261011128561
7,10	-0.0053108160260718395	0.002637233681607271	0.0441027481118642	-0.015247257281233648	0.004625625229089968
7,11	-0.009112082681632468	0.0026372336816072707	0.0005559767376686505	-0.019048523936794272	0.0008243585735293376
7,12	0.022514938789423643	0.00263723368160727	1.958582512252234e-17	0.01257849753426184	0.03245138004458545
8,9	0.008883797380065414	0.002637233681607269	0.0007630259130349806	-0.0010526438750963867	0.018820238635227214
8,10	-0.020880380838132408	0.0026372336816072694	3.1548622152931397e-15	-0.03081682209329421	-0.010943939582970606
8,11	-0.013562894957519101	0.0026372336816072694	2.8426848196071174e-07	-0.023499336212680903	-0.003626453702357299
8,12	-0.05112101658024447	0.0026372336816072694	6.752221330784269e-80	-0.06105745783540627	-0.04118457532508267
9,10	0.009688965336846345	0.00263723368160727	0.0002421598500045161	-0.00024747591831545714	0.01962540659200815
9,11	0.010334611757060531	0.0026372336816072703	9.058396663285801e-05	0.0003981705018987272	0.020271053012222335
9,12	0.002497685341573571	0.00263723368160727	0.34365556552920373	-0.007438755913588231	0.012434126596735373
10,11	-0.01973166198122618	0.0026372336816072694	9.047968083143397e-14	-0.029668103236387983	-0.009795220726064379
10,12	-0.007598614188232156	0.0026372336816072694	0.003982816912888001	-0.017535055443393958	0.0023378270669296465
11,12	-0.010316805908249623	0.00263723368160727	9.314428675308886e-05	-0.020253247163411425	-0.000380364653087821
1,2,3	0.008177378946659514	0.0026372336816072694	0.00194452465852831	-0.0017590623085022884	0.018113820201821316
1,2,4	-0.0021584682908245036	0.00263723368160727	0.41314636480000766	-0.012094909545986306	0.007777972964337299
1,2,5	-0.0035685153706700983	0.0026372336816072694	0.17609522075097273	-0.0135049566258319	0.006367925884491704
1,2,6	0.0019511751261142244	0.0026372336816072703	0.4594326637107946	-0.00798526612904758	0.011887616381276028
1,2,7	0.0020013263108105053	0.00263723368160727	0.44797543727841205	-0.007935114944351297	0.011937767565972307
1,2,8	-0.0015254029423825977	0.0026372336816072694	0.5630214924150092	-0.0114618441975444	0.008411038312779204
1,2,9	-0.003665304509807045	0.00263723368160727	0.16466221060299083	-0.013601745764968847	0.006271136745354757
1,2,10	-0.0015886725498883252	0.00263723368160727	0.546943130094121	-0.011525113805050127	0.008347768705273477
1,2,11	-0.0023722470138075307	0.0026372336816072694	0.3684322702625378	-0.012308688268969333	0.007564194241354271
1,2,12	-0.00035106026371941896	0.0026372336816072694	0.8941080164288835	-0.01028750151888122	0.009585380991442384
1,3,4	-0.0011193822755146982	0.00263723368160727	0.6712593769281174	-0.0110558235306765	0.008817058979647104
1,3,5	0.00250897227907494	0.0026372336816072694	0.34147958623675745	-0.007427468976086862	0.012445413534236742
1,3,6	0.0054576413472782765	0.0026372336816072694	0.038570727721774285	-0.004478799907883526	0.015394082602440079
1,3,7	-0.0032113280030105287	0.0026372336816072694	0.22341819692519765	-0.01314776925817233	0.006725113252151273
1,3,8	-0.0019167673902983464	0.0026372336816072694	0.46738725909302237	-0.011853208645460148	0.008019673864863457
1,3,9	0.015521933935668523	0.0026372336816072694	4.30716713826198e-09	0.005585492680506721	0.025458375190830326
1,3,10	-0.0014988214992414858	0.0026372336816072694	0.5698438814106017	-0.011435262754403288	0.008437619755920316
1,3,11	-0.0018680031358789956	0.00263723368160727	0.4787905636098768	-0.011804444391040798	0.008068438119282807
1,3,12	0.002007895831969706	0.002637233681607271	0.44648672920446153	-0.007928545423192102	0.011944337087131513
1,4,5	-0.001397434716379162	0.002637233681607271	0.5962215583759896	-0.01133387597154097	0.008539006538782645
1,4,6	0.0045155640800277905	0.0026372336816072694	0.08693500277097434	-0.005420877175134012	0.014452005335189592
1,4,7	0.00032494805742316587	0.00263723368160727	0.9019429760062383	-0.009611493197738637	0.010261389312584968
1,4,8	-0.0032413197736148903	0.0026372336816072694	0.21912528159825276	-0.013177761028776692	0.006695121481546912
1,4,9	0.0016879583715116511	0.002637233681607269	0.5221794626947298	-0.00824848288365015	0.011624399626673452
1,4,10	-0.002401486935798917	0.00263723368160727	0.36255958703755475	-0.01233792819096072	0.007534954319362885
1,4,11	-0.0021527634641402664	0.00263723368160727	0.41438203454429756	-0.012089204719302069	0.007783677791021536
1,4,12	-0.004795134564990774	0.00263723368160727	0.0691055904169448	-0.014731575820152576	0.005141306690171028
1,5,6	-0.0034928220530156687	0.0026372336816072694	0.18544116487580117	-0.01342926330817747	0.006443619202146133
1,5,7	-0.004495762009506412	0.0026372336816072694	0.08832726019587102	-0.014432203264668214	0.0054406792456553905
1,5,8	1.7996345553978818e-05	0.0026372336816072694	0.9945556779743492	-0.009918444909607823	0.009954437600715781
1,5,9	0.0005719288641743581	0.0026372336816072694	0.8283236741839995	-0.009364512390987444	0.01050837011933616
1,5,10	0.0019714377378441013	0.00263723368160727	0.45478394211300954	-0.0079650035173177	0.011907878993005903
1,5,11	0.002754842029984536	0.002637233681607269	0.2962765286396843	-0.007181599225177264	0.012691283285146336
1,5,12	0.0005435377204721474	0.0026372336816072694	0.8367227055263574	-0.009392903534689655	0.01047997897563395
1,6,7	0.0001229609531863407	0.0026372336816072694	0.9628145788585035	-0.009813480301975461	0.010059402208348143
1,6,8	0.008257384151336127	0.0026372336816072694	0.0017548965872134935	-0.001679057103825675	0.01819382540649793
1,6,9	0.00025853995739962693	0.0026372336816072694	0.9219100511076044	-0.009677901297762175	0.010194981212561429
1,6,10	-0.005544453673239754	0.0026372336816072703	0.03558613755689307	-0.015480894928401559	0.00439198758192205
1,6,11	-0.005034944455925515	0.0026372336816072694	0.05631463440798205	-0.014971385711087318	0.004901496799236287
1,6,12	0.001045369072490851	0.00263723368160727	0.691840731410082	-0.008891072182670951	0.010981810327652653
1,7,8	-0.04760616238797141	0.0026372336816072703	5.96621374508783e-70	-0.05754260364313322	-0.03766972113280961
1,7,9	-0.0006277315779444625	0.0026372336816072694	0.8118733621271372	-0.010564172833106265	0.00930870967721734
1,7,10	0.00614736511821696	0.0026372336816072694	0.019805979263226504	-0.0037890761369448423	0.01608380637337876
1,7,11	-0.0007575669837990456	0.00263723368160727	0.7739303060079743	-0.010694008238960847	0.009178874271362757
1,7,12	0.029397844691937042	0.0026372336816072694	2.030319380542794e-28	0.01946140343677524	0.03933428594709884
1,8,9	-0.0005954013889019737	0.0026372336816072694	0.8213944851531311	-0.010531842644063776	0.009341039866259828
1,8,10	-0.0023793935862363984	0.0026372336816072694	0.3669914783726662	-0.0123158348413982	0.007557047668925404
1,8,11	-0.0030544077043227827	0.0026372336816072694	0.2468608932129887	-0.012990848959484585	0.0068820335508390194
1,8,12	0.008180255703442246	0.0026372336816072694	0.0019373921861312426	-0.0017561855517195558	0.01811669695860405
1,9,10	-0.0002022704725106947	0.00263723368160727	0.9388678595789912	-0.010138711727672497	0.009734170782651107
1,9,11	0.004699099400666874	0.0026372336816072703	0.07485702298802449	-0.00523734185449493	0.014635540655828679
1,9,12	0.0014434122808950622	0.0026372336816072703	0.5841906711280718	-0.008493028974266742	0.011379853536056866
1,10,11	-0.002399526198517547	0.0026372336816072703	0.36295154669170426	-0.01233596745367935	0.007536915056644257
1,10,12	-0.00919562481388339	0.0026372336816072694	0.0004942948873288612	-0.019132066069045193	0.0007408164412784114
1,11,12	-0.007518936981125615	0.0026372336816072694	0.004380755943099731	-0.017455378236287417	0.002417504274036187
2,3,4	-0.002545052286329087	0.00263723368160727	0.33458314101004105	-0.01248149354149089	0.007391388968832715
2,3,5	0.0029466915796309764	0.002637233681607269	0.26391887874262177	-0.006989749675530824	0.012883132834792777
2,3,6	0.0008043534258666499	0.0026372336816072694	0.7603836912951036	-0.009132087829295152	0.010740794681028452
2,3,7	-0.0024184502934208388	0.0026372336816072694	0.35917961992398406	-0.012354891548582641	0.007517990961740963
2,3,8	0.0048625879872771895	0.0026372336816072694	0.06528703743206488	-0.005073853267884613	0.01479902924243899
2,3,9	-0.0044534751039378845	0.00263723368160727	0.09136060325640076	-0.014389916359099687	0.005482966151223918
2,3,10	-0.003324526892247442	0.00263723368160727	0.20752634102706882	-0.013260968147409244	0.00661191436291436
2,3,11	-0.0025313610910840173	0.00263723368160727	0.33718947401541366	-0.01246780234624582	0.007405080164077785
2,3,12	0.0011198700314094439	0.0026372336816072694	0.6711245372855195	-0.008816571223752359	0.011056311286571245
2,4,5	-4.4956248709066005e-05	0.00263723368160727	0.9864002201082218	-0.009981397503870868	0.009891485006452736
2,4,6	0.00136806984023124	0.0026372336816072694	0.6039640323495434	-0.008568371414930562	0.011304511095393042
2,4,7	0.0005869197296206816	0.00263723368160727	0.8238967288849757	-0.00934952152554112	0.010523360984782484
2,4,8	-0.005507316089001745	0.0026372336816072694	0.03683789467243962	-0.015443757344163547	0.004429125166160057
2,4,9	0.00222851839708198	0.0026372336816072694	0.3981522385593992	-0.007707922858079822	0.012164959652243783
2,4,10	0.005080013127658697	0.0026372336816072694	0.054145754417305854	-0.004856428127503105	0.0150164543828205
2,4,11	-0.0011506922074497336	0.0026372336816072694	0.6626254171276491	-0.011087133462611535	0.00878574904771207
2,4,12	0.0035923139682089485	0.0026372336816072694	0.17323061940670686	-0.006344127286952854	0.01352875522337075
2,5,6	0.0006926489125537588	0.0026372336816072694	0.7928406030084656	-0.009243792342608043	0.010629090167715561
2,5,7	-0.0025936800386994006	0.00263723368160727	0.3254314054256765	-0.012530121293861203	0.0073427612164624016
2,5,8	0.0010399359988525862	0.0026372336816072694	0.6933607826500606	-0.008896505256309216	0.010976377254014388
2,5,9	-0.002258275535560272	0.00263723368160727	0.3918833106999111	-0.012194716790722074	0.00767816571960153
2,5,10	0.0035945650749515997	0.0026372336816072694	0.17296147148699828	-0.006341876180210202	0.013531006330113402
2,5,11	0.003943978464716192	0.0026372336816072694	0.13486755045880697	-0.0059924627904456105	0.013880419719877994
2,5,12	-0.0008854472595465112	0.0026372336816072694	0.7370790771556757	-0.010821888514708312	0.009050993995615292
2,6,7	-0.0014070326655816357	0.0026372336816072694	0.593700765220692	-0.011343473920743438	0.008529408589580166
2,6,8	-0.0003130695048601598	0.00263723368160727	0.9055103435287986	-0.010249510760021962	0.009623371750301642
2,6,9	0.0009752266869551222	0.0026372336816072694	0.7115584470852669	-0.00896121456820668	0.010911667942116924
2,6,10	-0.0013953142215113803	0.0026372336816072694	0.5967791396932582	-0.011331755476673182	0.008541127033650422
2,6,11	-0.004347457484721772	0.0026372336816072694	0.09933457045901566	-0.014283898739883574	0.00558898377044003
2,6,12	0.0010819107969225732	0.00263723368160727	0.6816496950967148	-0.008854530458239229	0.011018352052084375
2,7,8	0.010655027582670434	0.0026372336816072694	5.4455739458162873e-05	0.0007185863275086316	0.020591468837832236
2,7,9	-0.005089025494224377	0.00263723368160727	0.05372051871320202	-0.01502546674938618	0.004847415760937425
2,7,10	-0.004008018290036843	0.00263723368160727	0.12864922474879678	-0.013944459545198646	0.005928422965124959
2,7,11	-0.0010401506706730554	0.00263723368160727	0.693300698843041	-0.010976591925834858	0.008896290584488747
2,7,12	0.005754097719791311	0.0026372336816072694	0.029180330899237803	-0.004182343535370491	0.015690538974953115
2,8,9	-0.005639543069243613	0.0026372336816072694	0.03254539273887363	-0.015575984324405415	0.004296898185918189
2,8,10	-0.0013321982093227186	0.0026372336816072694	0.6134829060193744	-0.01126863946448452	0.008604243045839084
2,8,11	-0.009744174810891397	0.0026372336816072694	0.00022312020989467374	-0.0196806160660532	0.00019226644427040515
2,8,12	0.006179215554366004	0.0026372336816072694	0.019177289426624684	-0.0037572257007957984	0.016115656809527805
2,9,10	0.0014310476504550036	0.0026372336816072694	0.5874149803983972	-0.008505393604706799	0.011367488905616806
2,9,11	4.929874339526866e-05	0.00263723368160727	0.985086712060421	-0.009887142511766533	0.00998573999855707
2,9,12	0.0029600743532425342	0.0026372336816072694	0.26175640099910163	-0.006976366901919268	0.012896515608404336
2,10,11	-0.003924056396015077	0.0026372336816072694	0.13684866614442218	-0.01386049765117688	0.006012384859146725
2,10,12	0.0018610335286859785	0.00263723368160727	0.480432701058106	-0.008075407726475824	0.01179747478384778
2,11,12	-0.000555127967322917	0.00263723368160727	0.8332916235077882	-0.010491569222484719	0.009381313287838885
3,4,5	-0.0001159622247868114	0.0026372336816072694	0.964929704553604	-0.010052403479948614	0.00982047903037499
3,4,6	0.003441057156333905	0.0026372336816072694	0.19204072278158132	-0.006495384098827897	0.013377498411495707
3,4,7	-0.0055199203640855145	0.0026372336816072694	0.036408913973900676	-0.015456361619247317	0.004416520891076288
3,4,8	-0.007374062032088057	0.00263723368160727	0.00519778707585267	-0.01731050328724986	0.0025623792230737453
3,4,9	0.002703275564969545	0.0026372336816072694	0.30540861859203106	-0.007233165690192257	0.012639716820131347
3,4,10	-0.0016996500772035687	0.0026372336816072694	0.5193017497100064	-0.01163609133236537	0.008236791177958233
3,4,11	-0.00954551331927087	0.0026372336816072694	0.00029900202236214445	-0.01948195457443267	0.0003909279358909317
3,4,12	-0.0028274559999857726	0.00263723368160727	0.2837300124100639	-0.012763897255147575	0.00710898525517603
3,5,6	0.00011745691317161314	0.00263723368160727	0.9644779649983455	-0.009818984341990189	0.010053898168333415
3,5,7	-0.001551919031321354	0.0026372336816072694	0.5562553958449863	-0.011488360286483156	0.008384522223840448
3,5,8	0.0023511201530298145	0.0026372336816072694	0.37271212800362175	-0.007585321102131988	0.012287561408191617
3,5,9	-0.0059289374375914375	0.0026372336816072694	0.024622788711893485	-0.01586537869275324	0.004007503817570365
3,5,10	-0.0027826569005305005	0.00263723368160727	0.29142736563529303	-0.012719098155692303	0.007153784354631302
3,5,11	-0.0019031028214732395	0.0026372336816072694	0.47056738372456763	-0.011839544076635043	0.008033338433688562
3,5,12	-0.0012118698066916518	0.0026372336816072694	0.6458848723476504	-0.011148311061853454	0.00872457144847015
3,6,7	-0.0017223880415862796	0.00263723368160727	0.5137287333458689	-0.011658829296748082	0.008214053213575523
3,6,8	-0.0022431072663297623	0.00263723368160727	0.3950712865913417	-0.012179548521491564	0.00769333398883204
3,6,9	0.00399321530825229	0.0026372336816072694	0.13006642331245746	-0.0059432259469095125	0.013929656563414092
3,6,10	-0.002855635875374553	0.0026372336816072694	0.2789593562592123	-0.012792077130536355	0.007080805379787249
3,6,11	0.004457960249778523	0.0026372336816072694	0.09103495337840505	-0.005478481005383279	0.014394401504940325
3,6,12	0.0011879435567630128	0.00263723368160727	0.6524112677493354	-0.00874849769839879	0.011124384811924815
3,7,8	-0.003407060466092255	0.00263723368160727	0.19646800446838786	-0.013343501721254057	0.006529380789069547
3,7,9	0.0014248810584098354	0.0026372336816072694	0.5890261082340871	-0.008511560196751967	0.011361322313571637
3,7,10	0.01019609955575669	0.00263723368160727	0.00011238938259056295	0.0002596583005948887	0.020132540810918493
3,7,11	-0.0014423385483962221	0.0026372336816072694	0.5844703400342262	-0.011378779803558024	0.00849410270676558
3,7,12	0.00406556577299181	0.0026372336816072694	0.12325357265487025	-0.0058708754821699925	0.014002007028153612
3,8,9	0.016912323567536962	0.0026372336816072694	1.6031761959592955e-10	0.00697588231237516	0.026848764822698764
3,8,10	-0.0004567616668363214	0.00263723368160727	0.8625056034133328	-0.010393202921998124	0.00947967958832548
3,8,11	-0.010385192404383257	0.0026372336816072694	8.366885006678951e-05	-0.02032163365954506	-0.00044875114922145534
3,8,12	-5.383914221717377e-05	0.0026372336816072694	0.9837133857188203	-0.009990280397378976	0.009882602112944628
3,9,10	0.007196775571377103	0.00263723368160727	0.006383663487739639	-0.0027396656837846995	0.017133216826538906
3,9,11	0.011490695562546383	0.0026372336816072694	1.3528094944106088e-05	0.001554254307384581	0.021427136817708185
3,9,12	0.010413278333264673	0.00263723368160727	8.004773976818131e-05	0.00047683707810287045	0.020349719588426476
3,10,11	-0.0005357248908852159	0.00263723368160727	0.8390373104738746	-0.010472166146047018	0.009400716364276586
3,10,12	-0.002718146523544157	0.0026372336816072694	0.3027561061115181	-0.01265458777870596	0.007218294731617645
3,11,12	0.0004471655022005999	0.0026372336816072694	0.8653663603355243	-0.009489275752961202	0.010383606757362402
4,5,6	-0.0015504940482312171	0.0026372336816072694	0.5566179969696776	-0.01148693530339302	0.008385947206930585
4,5,7	-0.00345079745118493	0.00263723368160727	0.19078590415963156	-0.013387238706346732	0.006485643803976872
4,5,8	0.0021400635912250006	0.0026372336816072694	0.4171406766413259	-0.0077963776639368015	0.012076504846386803
4,5,9	-0.0017111249399524662	0.0026372336816072694	0.5164853933698186	-0.011647566195114268	0.008225316315209336
4,5,10	-0.0013881365096584997	0.0026372336816072694	0.5986682690520602	-0.011324577764820301	0.008548304745503303
4,5,11	0.000251021606813482	0.0026372336816072694	0.9241739553068672	-0.00968541964834832	0.010187462861975284
4,5,12	-0.002740763898609524	0.0026372336816072694	0.2987513408564018	-0.012677205153771326	0.007195677356552278
4,6,7	-0.0009540548702382384	0.00263723368160727	0.7175489048017476	-0.01089049612540004	0.008982386384923564
4,6,8	-0.00011516262779239297	0.0026372336816072694	0.9651713713242136	-0.010051603882954195	0.00982127862736941
4,6,9	0.0050843344471132625	0.0026372336816072694	0.05394150971824346	-0.00485210680804854	0.015020775702275065
4,6,10	0.0005453622072407304	0.00263723368160727	0.8361823914901084	-0.009391079047921072	0.010481803462402533
4,6,11	-0.0009390904238348596	0.0026372336816072694	0.7217935504146457	-0.010875531678996662	0.008997350831326942
4,6,12	-0.0003005055935988224	0.0026372336816072694	0.9092856133222134	-0.010236946848760625	0.00963593566156298
4,7,8	0.0027747456581286465	0.00263723368160727	0.2928011248746253	-0.007161695597033156	0.01271118691329045
4,7,9	-0.0010228138054762352	0.0026372336816072694	0.6981592428361973	-0.010959255060638037	0.008913627449685567
4,7,10	-0.005244000851440557	0.00263723368160727	0.0468338898729202	-0.01518044210660236	0.004692440403721245
4,7,11	-0.0014528577516391972	0.00263723368160727	0.5817331531635059	-0.011389299006801	0.008483583503522605
4,7,12	-0.000420753886354824	0.00263723368160727	0.8732490571263909	-0.010357195141516626	0.009515687368806978
4,8,9	0.004151915394871614	0.0026372336816072694	0.11549104716068735	-0.0057845258602901885	0.014088356650033416
4,8,10	-0.0011744622437450981	0.0026372336816072694	0.6561003855039137	-0.0111109034989069	0.008761979011416704
4,8,11	-0.011486038104946167	0.0026372336816072694	1.3637080234505104e-05	-0.02142247936010797	-0.0015495968497843647
4,8,12	-0.0007061140585288232	0.0026372336816072694	0.7889078382326257	-0.010642555313690625	0.009230327196632979
4,9,10	-0.001845869553383676	0.0026372336816072694	0.4840161304529538	-0.011782310808545478	0.008090571701778126
4,9,11	-0.0006511348320597868	0.0026372336816072694	0.8049984252709276	-0.010587576087221589	0.009285306423102015
4,9,12	0.003501641547073782	0.0026372336816072694	0.1843336922822314	-0.00643479970808802	0.013438082802235584
4,10,11	-0.0004044622726126993	0.0026372336816072694	0.8781177182055854	-0.010340903527774501	0.009531978982549103
4,10,12	-0.003084236890058453	0.0026372336816072694	0.2422768552120578	-0.013020678145220255	0.006852204365103349
4,11,12	-0.002915008638916767	0.00263723368160727	0.26908745437760906	-0.012851449894078569	0.007021432616245035
5,6,7	-0.009605367016322341	0.0026372336816072694	0.0002739131869853184	-0.01954180827148414	0.000331074238839461
5,6,8	-0.004370035670788536	0.0026372336816072694	0.09759140050462288	-0.01430647692595034	0.005566405584373266
5,6,9	0.002808308252239532	0.00263723368160727	0.28700294988642683	-0.00712813300292227	0.012744749507401334
5,6,10	0.0045140460524075	0.00263723368160727	0.08704110225255994	-0.005422395202754302	0.014450487307569301
5,6,11	-0.0022791107608115292	0.0026372336816072694	0.38752982833105365	-0.012215552015973331	0.007657330494350273
5,6,12	0.0066164251611248275	0.0026372336816072694	0.012153813646075222	-0.0033200160940369747	0.01655286641628663
5,7,8	-0.01919155171482701	0.0026372336816072694	4.1220596674163285e-13	-0.029127992969988813	-0.009255110459665209
5,7,9	-0.0020289809074017255	0.0026372336816072694	0.4417277526580846	-0.011965422162563528	0.007907460347760076
5,7,10	0.00442398545517135	0.0026372336816072694	0.09352513077869937	-0.005512455799990452	0.014360426710333152
5,7,11	-0.00019304498751356904	0.0026372336816072694	0.9416509782864344	-0.010129486242675371	0.009743396267648233
5,7,12	-0.001043081156959622	0.0026372336816072694	0.6924806875214055	-0.010979522412121424	0.00889336009820218
5,8,9	0.00014615044439302005	0.0026372336816072694	0.9558083026951676	-0.009790290810768782	0.010082591699554822
5,8,10	-0.002710390722553074	0.0026372336816072694	0.30413757955785453	-0.012646831977714875	0.007226050532608728
5,8,11	0.0032417254263958327	0.0026372336816072694	0.21906762689652906	-0.0066947158287659694	0.013178166681557635
5,8,12	0.0026256128186105104	0.0026372336816072694	0.31951111571213886	-0.007310828436551292	0.012562054073772312
5,9,10	0.00019354041512729958	0.0026372336816072694	0.9415015006415414	-0.009742900840034503	0.010129981670289102
5,9,11	-0.00036323314312530254	0.00263723368160727	0.8904590295263363	-0.010299674398287105	0.0095732081120365
